,일자,지역,이용현황_결제건수_금액병합_수정_충전건수,이용현황_결제건수_금액병합_수정_충전금액,이용현황_결제건수_금액병합_수정_결제건수,이용현황_결제건수_금액병합_수정_결제금액,인천_행정구역별_월별_상권수_수정본_상권수,인천e음카드_월별_캐시백비율_연매출 3억원 이하,인천e음카드_월별_캐시백비율_연매출 3억~30억원,인천e음카드_월별_캐시백비율_연매출 30억원 초과,인천e음카드_월별_캐시백비율_월 결제 한도,인천광역시_행정동병_연령별_성별_인구수_여/0_9,인천광역시_행정동병_연령별_성별_인구수_여/10_19,인천광역시_행정동병_연령별_성별_인구수_여/20_29,인천광역시_행정동병_연령별_성별_인구수_여/30_39,인천광역시_행정동병_연령별_성별_인구수_여/40_49,인천광역시_행정동병_연령별_성별_인구수_여/50_59,인천광역시_행정동병_연령별_성별_인구수_여/60_69,인천광역시_행정동병_연령별_성별_인구수_여/70_79,인천광역시_행정동병_연령별_성별_인구수_여/80_89,인천광역시_행정동병_연령별_성별_인구수_여/90_99,인천광역시_행정동병_연령별_성별_인구수_여/100 +,인천광역시_행정동병_연령별_성별_인구수_여/총인구수,인천광역시_행정동병_연령별_성별_인구수_남/0_9,인천광역시_행정동병_연령별_성별_인구수_남/10_19,인천광역시_행정동병_연령별_성별_인구수_남/20_29,인천광역시_행정동병_연령별_성별_인구수_남/30_39,인천광역시_행정동병_연령별_성별_인구수_남/40_49,인천광역시_행정동병_연령별_성별_인구수_남/50_59,인천광역시_행정동병_연령별_성별_인구수_남/60_69,인천광역시_행정동병_연령별_성별_인구수_남/70_79,인천광역시_행정동병_연령별_성별_인구수_남/80_89,인천광역시_행정동병_연령별_성별_인구수_남/90_99,인천광역시_행정동병_연령별_성별_인구수_남/100 +,인천광역시_행정동병_연령별_성별_인구수_남/총인구수,업종별_인천e음카드_데이터(월별)_문화_취미_영화관,업종별_인천e음카드_데이터(월별)_숙박,업종별_인천e음카드_데이터(월별)_약국,업종별_인천e음카드_데이터(월별)_연료,업종별_인천e음카드_데이터(월별)_유통업영리_편의점,업종별_인천e음카드_데이터(월별)_일반휴게음식,업종별_인천e음카드_데이터(월별)_학원,업종별_인천e음카드_데이터(월별)_기타,업종별_인천e음카드_데이터(월별)_전체금액,이용현황_결제건수_금액병합_수정_충전건수_조사여부,이용현황_결제건수_금액병합_수정_충전금액_조사여부,이용현황_결제건수_금액병합_수정_결제건수_조사여부,이용현황_결제건수_금액병합_수정_결제금액_조사여부,인천_행정구역별_월별_상권수_수정본_상권수_조사여부,인천광역시_행정동병_연령별_성별_인구수_여/0_9_조사여부,인천광역시_행정동병_연령별_성별_인구수_여/10_19_조사여부,인천광역시_행정동병_연령별_성별_인구수_여/20_29_조사여부,인천광역시_행정동병_연령별_성별_인구수_여/30_39_조사여부,인천광역시_행정동병_연령별_성별_인구수_여/40_49_조사여부,인천광역시_행정동병_연령별_성별_인구수_여/50_59_조사여부,인천광역시_행정동병_연령별_성별_인구수_여/60_69_조사여부,인천광역시_행정동병_연령별_성별_인구수_여/70_79_조사여부,인천광역시_행정동병_연령별_성별_인구수_여/80_89_조사여부,인천광역시_행정동병_연령별_성별_인구수_여/90_99_조사여부,인천광역시_행정동병_연령별_성별_인구수_여/100 +_조사여부,인천광역시_행정동병_연령별_성별_인구수_여/총인구수_조사여부,인천광역시_행정동병_연령별_성별_인구수_남/0_9_조사여부,인천광역시_행정동병_연령별_성별_인구수_남/10_19_조사여부,인천광역시_행정동병_연령별_성별_인구수_남/20_29_조사여부,인천광역시_행정동병_연령별_성별_인구수_남/30_39_조사여부,인천광역시_행정동병_연령별_성별_인구수_남/40_49_조사여부,인천광역시_행정동병_연령별_성별_인구수_남/50_59_조사여부,인천광역시_행정동병_연령별_성별_인구수_남/60_69_조사여부,인천광역시_행정동병_연령별_성별_인구수_남/70_79_조사여부,인천광역시_행정동병_연령별_성별_인구수_남/80_89_조사여부,인천광역시_행정동병_연령별_성별_인구수_남/90_99_조사여부,인천광역시_행정동병_연령별_성별_인구수_남/100 +_조사여부,인천광역시_행정동병_연령별_성별_인구수_남/총인구수_조사여부,업종별_인천e음카드_데이터(월별)_문화_취미_영화관_조사여부,업종별_인천e음카드_데이터(월별)_숙박_조사여부,업종별_인천e음카드_데이터(월별)_약국_조사여부,업종별_인천e음카드_데이터(월별)_연료_조사여부,업종별_인천e음카드_데이터(월별)_유통업영리_편의점_조사여부,업종별_인천e음카드_데이터(월별)_일반휴게음식_조사여부,업종별_인천e음카드_데이터(월별)_학원_조사여부,업종별_인천e음카드_데이터(월별)_기타_조사여부,업종별_인천e음카드_데이터(월별)_전체금액_조사여부,lpf_trend,trend_diff,slope_3,slope_6,trend_deviation,캐시백_변화,캐시백_상하향_더미,캐시백_유지개월,캐시백_변동_소비변화율,month,month_sin,month_cos,전월대비_변화율,금액_ma_3,금액_deviation_3,연초말_EMT,월별평균_x,월별평균_y,평년_월별_차이
512,2021-01,인천광역시 옹진군,0.0,0.0,0.0,0.0,155.0,0.1,0.1,0.1,100만원,463,503,730,726,887,1522,1850,1200,726,188,10,8805,482,588,1962,1169,1487,2075,2181,1175,423,47,4,11593,0.0,4648000.0,2236000.0,47258219.0,70596910.0,145521249.0,565600.0,139787980.0,410613958.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599007161.4313153,12810858.781374216,12066080.2243003,9919198.999292638,-188393203.4313153,0.0,0,,,1,0.49999999999999994,0.8660254037844387,-0.06953641882878114,429832448.3333333,-19218490.333333313,Y_E,561683706.0,561683706.0,-151069748.0
513,2021-02,인천광역시 옹진군,0.0,0.0,0.0,0.0,150.0,0.1,0.1,0.1,100만원,463,495,715,730,872,1514,1868,1197,728,194,9,8785,475,580,1950,1151,1481,2064,2207,1181,421,49,4,11563,0.0,7022300.0,2059000.0,48173736.0,63636320.0,150803309.0,1779520.0,146714203.0,420188388.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613234620.5893731,14227459.158057809,13519158.969715996,11333624.059732096,-193046232.5893731,0.0,0,,,2,0.8660254037844386,0.5000000000000001,0.023317351525590446,424034251.3333333,-3845863.3333333135,Y_E,461295517.4,461295517.4,-41107129.399999976
514,2021-03,인천광역시 옹진군,0.0,0.0,0.0,0.0,104.0,0.1,0.1,0.1,100만원,455,495,724,724,861,1504,1902,1196,729,195,9,8794,469,575,1907,1145,1476,2072,2240,1183,419,51,4,11541,0.0,10432600.0,2915600.0,48693973.0,74285700.0,194528253.0,1303000.0,177921670.0,510080796.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628700678.1570084,15466057.567635298,14846758.36284658,12750685.154169317,-118619882.15700841,0.0,0,,,3,1.0,6.123233995736766e-17,0.21393358447592314,446961047.3333333,63119748.66666669,Y_E,581173046.5,581173046.5,-71092250.5
515,2021-04,인천광역시 옹진군,0.0,0.0,0.0,0.0,137.0,0.1,0.1,0.1,100만원,450,492,721,714,871,1499,1919,1191,725,195,9,8786,467,576,1899,1138,1463,2060,2261,1193,417,50,4,11528,0.0,12642640.0,2959960.0,45654934.0,82448160.0,229907401.0,2428000.0,200360960.0,576402055.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645127584.7187818,16426906.56177342,15946482.064704262,14085814.41027411,-68725529.71878183,0.0,0,,,4,0.8660254037844387,-0.4999999999999998,0.13002108591439687,502223746.3333333,74178308.66666669,Y_M,631662529.5,631662529.5,-55260474.5
516,2021-05,인천광역시 옹진군,0.0,0.0,0.0,0.0,133.0,0.1,0.1,0.1,100만원,452,494,718,713,871,1487,1934,1195,724,197,10,8795,464,581,1883,1129,1478,2054,2277,1185,418,51,4,11524,0.0,12399910.0,3322100.0,49191597.0,80972670.0,241775364.0,2392000.0,230883370.0,620937011.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662161304.7323992,17033720.013617396,16730313.287695399,15247209.652637806,-41224293.732399225,0.0,0,,,5,0.49999999999999994,-0.8660254037844387,0.07726370094221813,569139954.0,51797057.0,Y_M,720887763.5,720887763.5,-99950752.5
517,2021-06,인천광역시 옹진군,0.0,0.0,0.0,0.0,167.0,0.1,0.1,0.1,100만원,448,493,725,693,870,1480,1946,1191,724,202,8,8780,465,584,1889,1112,1495,2057,2289,1187,416,54,3,11551,0.0,16150031.0,2935000.0,42749305.0,60692050.0,244209487.0,2548400.0,241679746.0,610964019.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679397421.209824,17236116.47742474,17134918.245521057,16147378.796668408,-68433402.20982397,0.0,0,,,6,1.2246467991473532e-16,-1.0,-0.016061197550358286,602767695.0,8196324.0,Y_M,678568742.25,678568742.25,-67604723.25
518,2021-07,인천광역시 옹진군,0.0,0.0,0.0,0.0,86.0,0.1,0.1,0.1,100만원,445,497,727,693,868,1466,1967,1196,721,204,8,8792,460,576,1901,1128,1485,2064,2314,1185,426,54,3,11596,0.0,14855500.0,3584100.0,42308417.0,63557470.0,256507881.0,1598000.0,270312970.0,652724338.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696394752.9472249,16997331.73740089,17116724.107412796,16712131.741752038,-43670414.947224855,0.0,0,,,7,-0.4999999999999997,-0.8660254037844388,0.06835151940428763,628208456.0,24515882.0,Y_M,591185138.4,591185138.4,61539199.600000024
519,2021-08,인천광역시 옹진군,0.0,0.0,0.0,0.0,127.0,0.1,0.1,0.1,100만원,442,499,711,692,867,1460,1979,1199,715,209,9,8782,460,575,1902,1131,1467,2056,2328,1184,431,54,3,11591,0.0,22462200.0,3489300.0,48157362.0,57289040.0,294702245.0,3446350.0,282007745.0,711554242.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,712680658.1424615,16285905.195236683,16641618.466318725,16883929.17400056,-1126416.1424615383,0.0,0,,,8,-0.8660254037844385,-0.5000000000000004,0.09012978461973642,658414199.6666666,53140042.33333337,Y_M,584420545.0,584420545.0,127133697.0
520,2021-09,인천광역시 옹진군,0.0,0.0,0.0,0.0,179.0,0.1,0.1,0.1,100만원,438,502,693,690,861,1449,1982,1198,720,211,9,8753,452,580,1896,1133,1457,2059,2339,1185,434,54,3,11592,0.0,16995900.0,6516908.0,67652555.0,64798180.0,298997671.0,2316000.0,385137279.0,842414493.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727764584.7667371,15083926.624275565,15684915.909756176,16621154.063067513,114649908.2332629,0.0,0,,,9,-1.0,-1.8369701987210297e-16,0.1839076254147327,735564357.6666666,106850135.33333337,Y_M,596821709.8,596821709.8,245592783.20000005
521,2021-10,인천광역시 옹진군,0.0,0.0,0.0,0.0,106.0,0.1,0.1,0.1,100만원,439,501,692,687,865,1446,2002,1195,713,212,9,8761,452,606,1895,1137,1467,2047,2369,1172,440,55,3,11643,0.0,15801300.0,6354780.0,81067411.0,61195160.0,296540025.0,2875000.0,361557082.0,825390758.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741167219.8394088,13402635.072671652,14243280.848473629,15897627.754314912,84223538.16059124,0.0,0,,,10,-0.8660254037844386,0.5000000000000001,-0.02020826462680525,793119831.0,32270927.0,Y_T,580344255.0,580344255.0,245046503.0
522,2021-11,인천광역시 옹진군,0.0,0.0,0.0,0.0,124.0,0.1,0.1,0.1,100만원,433,501,685,688,865,1442,2010,1196,715,212,10,8757,445,604,1891,1157,1470,2027,2384,1169,438,59,3,11647,0.0,17285600.0,4788910.0,80036989.0,56051320.0,268954632.0,2060000.0,269519500.0,698696951.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752444656.3946618,11277436.555253029,12340035.813962247,14703928.66357181,-53747705.394661784,0.0,0,,,11,-0.5000000000000004,0.8660254037844384,-0.15349554834729562,788834067.3333334,-90137116.33333337,Y_T,490742659.8,490742659.8,207954291.2
523,2021-12,인천광역시 옹진군,0.0,0.0,0.0,0.0,124.0,0.1,0.1,0.1,100만원,432,494,689,683,857,1439,2013,1198,715,213,11,8744,448,603,1875,1158,1437,2018,2391,1163,442,60,3,11598,0.0,14342400.0,6497200.0,119623093.0,64892000.0,292675319.0,2525550.0,322278996.0,822834558.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761184043.0422794,8739386.647617579,10008411.601435278,13046888.008701244,61650514.95772064,0.0,0,,,12,-2.4492935982947064e-16,1.0,0.17767017134156626,782307422.3333334,40527135.66666663,Y_T,507186185.0,507186185.0,315648373.0
524,2022-01,인천광역시 옹진군,0.0,0.0,0.0,0.0,175.0,0.1,0.1,0.1,100만원,426,497,682,676,864,1439,2022,1202,716,214,11,8749,444,603,1862,1168,1424,2016,2400,1171,445,60,3,11596,0.0,13734370.0,8115430.0,167283196.0,95812560.0,417289711.0,4099500.0,496589906.0,1202924673.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,767003664.7936518,5819621.751372457,7279504.199494976,10947166.98965234,435921008.2063482,0.0,0,,,1,0.49999999999999994,0.8660254037844387,0.4619277487856799,908152060.6666666,294772612.3333334,Y_E,561683706.0,561683706.0,641240967.0
525,2022-02,인천광역시 옹진군,0.0,0.0,0.0,0.0,139.0,0.1,0.1,0.1,100만원,431,509,673,669,873,1437,2033,1203,727,212,12,8779,440,597,1837,1174,1436,2017,2407,1173,450,60,3,11594,0.0,10095700.0,8078200.0,128939239.0,65044010.0,294347858.0,2886000.0,285038593.0,794429600.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,769598830.4244125,2595165.6307606697,4207393.691066529,8440569.994249241,24830769.57558751,0.0,0,,,2,0.8660254037844386,0.5000000000000001,-0.33958491513957,940062943.6666666,-145633343.66666663,Y_E,461295517.4,461295517.4,333134082.6
526,2022-03,인천광역시 옹진군,0.0,0.0,0.0,0.0,110.0,0.1,0.1,0.1,100만원,442,510,687,680,874,1451,2053,1215,737,212,12,8873,447,600,1838,1175,1436,2038,2416,1190,456,61,3,11660,0.0,11627024.0,10399900.0,129056165.0,77389540.0,317497622.0,4386750.0,371569666.0,921926667.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768782278.5178189,-816551.9065935612,889306.8620835464,5581641.063790714,153144388.48218107,0.0,0,,,3,1.0,6.123233995736766e-17,0.16048881738545484,973093646.6666666,-51166979.66666663,Y_E,581173046.5,581173046.5,340753620.5
527,2022-04,인천광역시 옹진군,0.0,0.0,0.0,0.0,125.0,0.1,0.1,0.1,100만원,441,506,685,685,874,1456,2064,1216,740,207,12,8886,435,592,1885,1164,1436,2043,2422,1202,460,61,3,11703,0.0,16572178.0,7511450.0,110322609.0,77394110.0,405389089.0,5107182.0,409100601.0,1031397219.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764475467.4537141,-4306811.064104795,-2561681.485349215,2444112.2100754846,266921751.54628587,0.0,0,,,4,0.8660254037844387,-0.4999999999999998,0.11874106251446559,915917828.6666666,115479390.33333337,Y_M,631662529.5,631662529.5,399734689.5
528,2022-05,인천광역시 옹진군,0.0,0.0,0.0,0.0,151.0,0.1,0.1,0.1,100만원,442,506,683,694,873,1450,2051,1235,741,209,12,8896,432,587,1882,1158,1433,2033,2433,1211,461,60,3,11693,0.0,23890300.0,6109899.0,112049989.0,80007770.0,472806341.0,7198700.0,445798340.0,1147861339.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756711611.1901612,-7763856.263552904,-6035333.663828823,-878951.519628506,391149727.8098388,0.0,0,,,5,0.49999999999999994,-0.8660254037844387,0.1129187842031596,1033728408.3333334,114132930.66666663,Y_M,720887763.5,720887763.5,426973575.5
529,2022-06,인천광역시 옹진군,0.0,0.0,0.0,0.0,84.0,0.1,0.1,0.1,100만원,438,498,687,688,865,1451,2048,1231,746,213,11,8876,432,588,1881,1153,1427,2027,2442,1208,459,60,3,11680,0.0,18838600.0,5908200.0,118370346.0,81295400.0,459965336.0,8066850.0,430160992.0,1122605724.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745684307.5186491,-11027303.671512127,-9395579.967532521,-4273293.0040534735,376921416.4813509,0.0,0,,,6,1.2246467991473532e-16,-1.0,-0.022002322181181144,1100621427.3333333,21984296.666666746,Y_M,678568742.25,678568742.25,444036981.75
530,2022-07,인천광역시 옹진군,0.0,0.0,0.0,0.0,151.0,0.05,0.05,0.05,30만원,430,505,684,691,856,1455,2052,1237,752,213,11,8886,424,587,1900,1160,1421,2028,2447,1217,463,60,3,11710,0.0,7534200.0,6329200.0,86085947.0,68593020.0,289792909.0,6422000.0,352733357.0,817490633.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,731785161.2731477,-13899146.245501399,-12463224.958506715,-7603603.2862110585,85705471.7268523,-0.05,-1,9.0,-0.2837821856704098,7,-0.4999999999999997,-0.8660254037844388,-0.2717918539670656,1029319232.0,-211828599.0,Y_M,591185138.4,591185138.4,226305494.60000002
531,2022-08,인천광역시 옹진군,0.0,0.0,0.0,0.0,138.0,0.05,0.05,0.05,30만원,419,507,692,694,852,1431,2065,1240,760,216,11,8887,424,593,1876,1178,1422,2023,2467,1217,470,60,3,11733,0.0,5191800.0,4994010.0,60827689.0,55963590.0,252055804.0,5800910.0,297010927.0,681844730.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715574665.9765993,-16210495.296548367,-15054820.771024918,-10718179.569123136,-33729935.976599336,0.0,0,,,8,-0.8660254037844385,-0.5000000000000004,-0.16592961133048234,873980362.3333334,-192135632.33333337,Y_M,584420545.0,584420545.0,97424185.0
532,2022-09,인천광역시 옹진군,0.0,0.0,0.0,0.0,104.0,0.05,0.05,0.05,30만원,416,507,698,672,850,1431,2077,1233,767,213,11,8875,412,599,1894,1190,1415,2021,2481,1224,463,62,3,11764,0.0,4136800.0,4007800.0,58381611.0,46652080.0,205017275.0,5281700.0,233177590.0,556654856.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697695305.5662136,-17879360.410385728,-17044927.853467137,-13463165.466391109,-141040449.5662136,0.0,0,,,9,-1.0,-1.8369701987210297e-16,-0.18360466612391357,685330073.0,-128675217.0,Y_M,596821709.8,596821709.8,-40166853.79999995
533,2022-10,인천광역시 옹진군,0.0,0.0,0.0,0.0,137.0,0.1,0.05,0.05,30만원,412,503,699,670,853,1433,2084,1236,775,209,12,8886,414,604,1897,1199,1425,1993,2499,1231,469,63,3,11797,0.0,5450700.0,3612100.0,72475305.0,43604030.0,219150573.0,6188000.0,213745260.0,564225968.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678783373.5548341,-18911932.01137948,-18395646.210882567,-15709105.409442585,-114557405.55483413,0.0,0,,,10,-0.8660254037844386,0.5000000000000001,0.013601088571119968,600908518.0,-36682550.0,Y_T,580344255.0,580344255.0,-16118287.0
534,2022-11,인천광역시 옹진군,0.0,0.0,0.0,0.0,98.0,0.1,0.05,0.05,30만원,410,502,699,669,853,1423,2088,1224,781,210,12,8871,411,601,1896,1189,1427,1987,2509,1226,477,62,3,11788,0.0,3479500.0,3592080.0,64046125.0,37216950.0,178895034.0,6095200.0,186283950.0,479608839.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659416330.7648718,-19367042.78996229,-19139487.400670964,-17377845.923834667,-179807491.76487184,0.0,0,,,11,-0.5000000000000004,0.8660254037844384,-0.14997028460058404,533496554.3333333,-53887715.33333331,Y_T,490742659.8,490742659.8,-11133820.800000012
